"Permit","Api","WellName","AreaName","FieldName","PoolNames","CurrentClass","CurrentStatus","SpudDate","OperatorName","AEO","AIO","CO","DIO","ERIO","O","SIO"
187053,50029217280000,"KUPARUK RIV UNIT 3M-16","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Service","Water injection, single completion","6/5/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187054,50029217290000,"KUPARUK RIV UNIT 3M-17","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Service","Water injection, single completion","6/26/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187055,50029217300000,"KUPARUK RIV UNIT 3M-18","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Development","Oil well, single completion","6/20/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187056,50029217310000,"DUCK IS UNIT SDI 4-42","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Service","Water injection, single completion","5/30/1987 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187057,50029217320000,"PRUDHOE BAY UN LIS L5-21","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Oil well, single completion","6/17/1987 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
187058,50029217330000,"PRUDHOE BAY UNIT J-27","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","6/18/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
202200,50029217330100,"PRUDHOE BAY UNIT J-27A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/11/2002 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
212051,50029217330200,"PRUDHOE BAY UNIT J-27B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","5/20/2012 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187059,50029217340000,"PRUDHOE BAY UNIT J-26","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/6/1987 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187060,50029217350000,"DUCK IS UNIT SDI 3-49","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Plugged & Abandoned","6/22/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
197057,50029217350200,"DUCK IS UNIT SDI 3-49A","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Service","Water alt gas injection","4/5/1997 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
195035,50029217359500,"DUCK IS UNIT SDI 3-49AXX","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Permit cancelled","","BP Exploration (Alaska) Inc.","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187062,50029217360000,"PRUDHOE BAY UNIT K-09","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/24/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
194145,50029217360100,"PRUDHOE BAY UNIT K-09A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","11/29/1994 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197086,50029217360200,"PRUDHOE BAY UNIT K-09B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/15/1997 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204110,50029217360300,"PRUDHOE BAY UNIT K-09C","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","7/8/2004 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197086,50029217367100,"PRUDHOE BAY UNIT K-09BPB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","BP Exploration (Alaska) Inc.","","","","","","",""
187064,50029217370000,"KUPARUK RIV UNIT 3M-19","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Development","Oil well, single completion","7/11/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187065,50029217380000,"KUPARUK RIV UNIT 3M-20","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Service","Water injection, single completion","7/2/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187066,50029217390000,"KUPARUK RIV UNIT 3M-21","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Service","Water injection, single completion","7/19/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187067,50029217400000,"KUPARUK RIV UNIT 3M-22","ARCTIC SLOPE","KUPARUK RIVER","KUPARUK RIVER OIL","Development","Oil well, single completion","7/26/1987 12:00:00 AM","ConocoPhillips Alaska, Inc.","","AIO 2 B, AIO 2 C","CO 190 16, CO 198 B, CO 261, CO 271, CO 278, CO 432 C, CO 432 D, CO 432 E, CO 432 F, CO 464, CO 497, CO 514, CO 529, CO 530, CO 536","","","O 33, O 81, O 155, O 162",""
187068,50029217410000,"PRUDHOE BAY UNIT J-25","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","7/24/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
204138,50029217410100,"PRUDHOE BAY UNIT J-25A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/9/2004 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
224134,50029217410200,"PRUDHOE BAY UNIT J-25B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","2/22/2025 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187069,50029217420000,"PRUDHOE BAY UN LIS L5-05","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Oil well, single completion","7/27/1987 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
187081,50029217430000,"DUCK IS UNIT MPI 1-09","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Plugged & Abandoned","8/10/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
197029,50029217430100,"DUCK IS UNIT MPI 1-09A","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Service","Gas injection, single completion","3/2/1997 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187082,50029217440000,"PRUDHOE BAY UNIT 07-27","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Service","Suspended well","1/1/1988 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
193176,50029217449500,"PRUDHOE BAY UNIT 07-27AXX","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Permit expired","","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187083,50029217450000,"PRUDHOE BAY UNIT E-29","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/29/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
208090,50029217450100,"PRUDHOE BAY UNIT E-29A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","8/27/2008 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187085,50029217460000,"PRUDHOE BAY UN LIS L2-10","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Oil well, single completion","8/23/1987 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
187090,50029217480000,"DUCK IS UNIT MPI 1-37","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Service","Water injection, single completion","10/19/1987 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187091,50029217490000,"PRUDHOE BAY UNIT 18-16","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/17/1987 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
192085,50029217490100,"PRUDHOE BAY UNIT 18-16A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/19/1992 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
197099,50029217490200,"PRUDHOE BAY UNIT 18-16B","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","3/1/1998 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187092,50029217500000,"DUCK IS UNIT MPI 2-52","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Oil well, single completion","9/12/1987 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187094,50029217510000,"DUCK IS UNIT SDI 3-15","ARCTIC SLOPE","ENDICOTT","ENDICOTT OIL","Development","Oil well, single completion","9/25/1987 12:00:00 AM","Hilcorp Alaska, LLC","","AIO 1, AIO 1 4, AIO 1 6, AIO 1 7, AIO 1 9, AIO 1 10, AIO 1 11, AIO 1 13, AIO 1 15, AIO 1 16","CO 202 6, CO 202 7, CO 202 9, CO 202 11, CO 202 12, CO 202 17, CO 202 37, CO 202 39, CO 202 40, CO 202 41, CO 202 42, CO 232 3, CO 462, CO 462 1, CO 462 2, CO 462 3, CO 462 4, CO 462 5, CO 462 6, CO 462 7","","","",""
187095,50029217520000,"PRUDHOE BAY UNIT K-14","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/12/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
207102,50029217520100,"PRUDHOE BAY UNIT K-14A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Oil well, single completion","11/12/2007 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
187096,50029217530000,"PRUDHOE BAY UNIT E-28","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","9/19/1987 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199061,50029217530100,"PRUDHOE BAY UNIT E-28A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","8/15/1999 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
199061,50029217537000,"PRUDHOE BAY UNIT E-28APB1","ARCTIC SLOPE","PRUDHOE BAY","Unknown","Unknown","Plugged & Abandoned","","Hilcorp North Slope, LLC","","","","","","",""
187097,50029217540000,"PRUDHOE BAY UN LIS L2-16","ARCTIC SLOPE","PRUDHOE BAY","LISBURNE OIL","Development","Oil well, single completion","9/16/1987 12:00:00 AM","Hilcorp North Slope, LLC","","AIO 4 E","CO 207 1, CO 207 A, CO 207 B, CO 207 C, CO 207 D, CO 207 E, CO 218, CO 222, CO 253, CO 362 A, CO 517","","","",""
187098,50029217550000,"PRUDHOE BAY UNIT 18-15","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","10/1/1987 12:00:00 AM","ARCO Alaska Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
195052,50029217550100,"PRUDHOE BAY UNIT 18-15A","ARCTIC SLOPE","PRUDHOE BAY","PRUDHOE OIL","Development","Plugged & Abandoned","5/11/1995 12:00:00 AM","BP Exploration (Alaska) Inc.","","AIO 3 11, AIO 3 12, AIO 3 16, AIO 3 19, AIO 3 22, AIO 3 24, AIO 3 25, AIO 3 29, AIO 3 30, AIO 3 B, AIO 3 C, AIO 4 E, AIO 4 F, AIO 4 G","CO 128, CO 165 12, CO 195 2, CO 264, CO 341 D, CO 341 G, CO 341 H, CO 341 I, CO 341 J, CO 360, CO 516","","ERIO 5, ERIO 5 1","O 35, O 40, O 91, O 127, O 154, O 159, O 160",""
